doculect	latitude	longitude	glottocode	family	concept	form	tokens
Guayabero	2.8969	-71.844	guay1257	Guahiboan	LONG	pakʧón	p a k tʃ o n
Guayabero	2.8969	-71.844	guay1257	Guahiboan	FLESH OR MEAT	pawít	p a w i t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	EGG	peh tabí̵t	p e h + t a b ɨ t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	HORN (ANATOMY)	peh matét	p e h + m a t e t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	LIVER	pahápt	p a h a p t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	LIVER	peh hapt	p e h + h a p t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	DRINK	ʔáɸ	ʔ a ɸ
Guayabero	2.8969	-71.844	guay1257	Guahiboan	EAT	xael	x a e l
Guayabero	2.8969	-71.844	guay1257	Guahiboan	BITE	líkal	l i k a l
Guayabero	2.8969	-71.844	guay1257	Guahiboan	SEE	tén	t e n
Guayabero	2.8969	-71.844	guay1257	Guahiboan	HEAR	humtén	h u m t e n
Guayabero	2.8969	-71.844	guay1257	Guahiboan	HEAR	naewét	n a e w e t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	COME	ɸaláen	ɸ a l a e n
Guayabero	2.8969	-71.844	guay1257	Guahiboan	GIVE	ʧaxdút	tʃ a x d u t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	GIVE	di̵ahi̵	d ɨ a h ɨ
Guayabero	2.8969	-71.844	guay1257	Guahiboan	SAY	humʔáeʧ	h u m ʔ a e tʃ
Guayabero	2.8969	-71.844	guay1257	Guahiboan	RED	pasóijax	p a s o i j a x
Guayabero	2.8969	-71.844	guay1257	Guahiboan	NEW	pahélax	p a h e l a x
Guayabero	2.8969	-71.844	guay1257	Guahiboan	NAME	peh wi̵l	p e h + w ɨ l
Guayabero	2.8969	-71.844	guay1257	Guahiboan	WING	pabá	p a b a
Guayabero	2.8969	-71.844	guay1257	Guahiboan	WING	peh baʔ	p e h + b a ʔ
Guayabero	2.8969	-71.844	guay1257	Guahiboan	NAVEL	peh watáet	p e h + w a t a e t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	IN	tat	t a t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	IN	tutat	t u t a t
Guayabero	2.8969	-71.844	guay1257	Guahiboan	WIDE	pinjatú	p i n j a t u
Guayabero	2.8969	-71.844	guay1257	Guahiboan	FAR	ʔatí̵ah	ʔ a t ɨ a h
Guayabero	2.8969	-71.844	guay1257	Guahiboan	THICK	dáʔnik	d a ʔ n i k
Guayabero	2.8969	-71.844	guay1257	Guahiboan	HEAVY	démnik	d e m n i k
Guayabero	2.8969	-71.844	guay1257	Guahiboan	TIE	kí̵	k ɨ
Guayabero	2.8969	-71.844	guay1257	Guahiboan	FALL	hop	h o p
Guayabero	2.8969	-71.844	guay1257	Guahiboan	SUCK	suw	s u w
Guayabero	2.8969	-71.844	guay1257	Guahiboan	BLOW (OF WIND)	ɸi̵	ɸ ɨ
Guayabero	2.8969	-71.844	guay1257	Guahiboan	BLOW (OF WIND)	ɸi̵l	ɸ ɨ l
Guayabero	2.8969	-71.844	guay1257	Guahiboan	ROPE	mi̵at	m ɨ a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	TONGUE	pébrat	p e b r a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	MOUTH	pekíboat	p e k i b o a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	TOOTH	wáwan	w a w a n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NOSE	pepúm	p e p u m
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	EYE	pitpút	p i t p u t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	EAR	pemkórat	p e m k o r a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NECK	pewúʧit	p e w u tʃ i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BREAST	pemít	p e m i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BACK	hepʧí	h e p tʃ i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	UPPER LEG (THIGH)	putní̵	p u t n ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	KNEE	pematiakuérat	p e m a t i a k u e r a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SKIN	pepéri̵	p e p e r ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BONE	peʧít	p e tʃ i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BLOOD	hána	h a n a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	OLD	pertí	p e r t i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WATER	men	m e n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FIRE	penarrútabia	p e n a r r u t a b i a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FIRE	penarrúbia	p e n a r r u b i a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	ASH	ismár	i s m a r
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SMOKE (EXHAUST)	bunánbe	b u n a n b e
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	RAIN (PRECIPITATION)	em	e m
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WIND	huíp	h u i p
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	STAR	harwát	h a r w a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NIGHT	merío	m e r i o
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	EARTH (SOIL)	as	a s
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SAND	tétap	t e t a p
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	HOUSE	mámki̵	m a m k ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	DOG	awíl	a w i l
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	TAIL	pepsót	p e p s o t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BIRD	uʔúto	u ʔ u t o
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FISH	bópi	b o p i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FLY (INSECT)	rin	r i n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	LOUSE	taarát	t aː r a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	ANT	ihnít	i h n i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	LEAF	nópatne	n o p a t n e
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	ROOT	petakomét	p e t a k o m e t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SALT	jóha	j o h a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	ONE	kení̵	k e n ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	I	kan	k a n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	THOU	kam	k a m
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BIG	pekná	p e k n a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SMALL	chírtojo	c h i r t o j o
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	GOOD	wí̵ne	w ɨ n e
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BLACK	tsebí	ts e b i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	THIS	hóhe	h o h e
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WHO	nekéni̵	n e k e n ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WHO	banekéni̵	b a n e k e n ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WHAT	hái	h a i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NOT	ahí	a h i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NOT	jahí	j a h i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	LONG	apiá	a p i a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FLESH OR MEAT	pewít	p e w i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	EGG	pebí̵t	p e b ɨ t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	HORN (ANATOMY)	matiét	m a t i e t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	LIVER	piápat	p i a p a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	DRINK	áp	a p
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	EAT	ken	k e n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BITE	nikát	n i k a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SEE	ten	t e n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	HEAR	nakuét	n a k u e t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	COME	nít	n i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	GIVE	rúti̵	r u t ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SAY	ʧipép	tʃ i p e p
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	RED	tsobí	ts o b i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NEW	pehená	p e h e n a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NAME	wí̵n	w ɨ n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WING	pekorʧit	p e k o r tʃ i t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	NAVEL	pekomí̵t	p e k o m ɨ t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	IN	at	a t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	IN	t	t
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	WIDE	peknái̵n	p e k n a ɨ n
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FAR	tí̵nakua	t ɨ n a k u a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	THICK	íti	i t i
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	HEAVY	arré	a r r e
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	TIE	kí̵p	k ɨ p
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	FALL	bókuna	b o k u n a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SUCK	pehobímpia	p e h o b i m p i a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	SUCK	tsusbí̵	ts u s b ɨ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BLOW (OF WIND)	papápeha	p a p a p e h a
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	BLOW (OF WIND)	pũpṹhẽ	p ũ p ũ h ẽ
Jitnu	6.34582	-71.2671	maca1259	Guahiboan	ROPE	tomí̵t	t o m ɨ t
Playero	6.90948	-71.0036	play1240	Guahiboan	TONGUE	peéborto	p e e b o r t o
Playero	6.90948	-71.0036	play1240	Guahiboan	MOUTH	pékiwóʔoto	p e k i w o ʔ o t o
Playero	6.90948	-71.0036	play1240	Guahiboan	MOUTH	pekibóhoto	p e k i b o h o t o
Playero	6.90948	-71.0036	play1240	Guahiboan	TOOTH	pewánto	p e w a n t o
Playero	6.90948	-71.0036	play1240	Guahiboan	NOSE	pepúmu	p e p u m u
Playero	6.90948	-71.0036	play1240	Guahiboan	EYE	pítaxúto	p i t a x u t o
Playero	6.90948	-71.0036	play1240	Guahiboan	EAR	pemúxujoróto	p e m u x u j o r o t o
Playero	6.90948	-71.0036	play1240	Guahiboan	NECK	pewi̵ʃíto	p e w ɨ ʃ i t o
Playero	6.90948	-71.0036	play1240	Guahiboan	BREAST	pemíto	p e m i t o
Playero	6.90948	-71.0036	play1240	Guahiboan	BACK	pehúma	p e h u m a
Playero	6.90948	-71.0036	play1240	Guahiboan	UPPER LEG (THIGH)	petábukíara	p e t a b u k i a r a
Playero	6.90948	-71.0036	play1240	Guahiboan	KNEE	pemátapari̵héto	p e m a t a p a r ɨ h e t o
Playero	6.90948	-71.0036	play1240	Guahiboan	SKIN	pepérabto	p e p e r a b t o
Playero	6.90948	-71.0036	play1240	Guahiboan	BONE	pepíhibo	p e p i h i b o
Playero	6.90948	-71.0036	play1240	Guahiboan	BLOOD	pehána	p e h a n a
Playero	6.90948	-71.0036	play1240	Guahiboan	OLD	peruhuni̵	p e r u h u n ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	OLD	penakoténi̵	p e n a k o t e n ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	WATER	miní	m i n i
Playero	6.90948	-71.0036	play1240	Guahiboan	FIRE	isóto	i s o t o
Playero	6.90948	-71.0036	play1240	Guahiboan	ASH	ipúmana	i p u m a n a
Playero	6.90948	-71.0036	play1240	Guahiboan	SMOKE (EXHAUST)	í̵tsi̵xi̵	ɨ ts ɨ x ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	RAIN (PRECIPITATION)	emá	e m a
Playero	6.90948	-71.0036	play1240	Guahiboan	WIND	howíbo	h o w i b o
Playero	6.90948	-71.0036	play1240	Guahiboan	STAR	ípitahíto	i p i t a h i t o
Playero	6.90948	-71.0036	play1240	Guahiboan	NIGHT	meréwi	m e r e w i
Playero	6.90948	-71.0036	play1240	Guahiboan	EARTH (SOIL)	irá	i r a
Playero	6.90948	-71.0036	play1240	Guahiboan	EARTH (SOIL)	aʧáto	a tʃ a t o
Playero	6.90948	-71.0036	play1240	Guahiboan	SAND	tehetówa	t e h e t o w a
Playero	6.90948	-71.0036	play1240	Guahiboan	HOUSE	bómaxi̵	b o m a x ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	DOG	awíri	a w i r i
Playero	6.90948	-71.0036	play1240	Guahiboan	TAIL	pebosóto	p e b o s o t o
Playero	6.90948	-71.0036	play1240	Guahiboan	BIRD	boroʧíto	b o r o tʃ i t o
Playero	6.90948	-71.0036	play1240	Guahiboan	FISH	bopí	b o p i
Playero	6.90948	-71.0036	play1240	Guahiboan	FLY (INSECT)	dáinato	d a i n a t o
Playero	6.90948	-71.0036	play1240	Guahiboan	LOUSE	tarí̵to	t a r ɨ t o
Playero	6.90948	-71.0036	play1240	Guahiboan	ANT	nebí̵to	n e b ɨ t o
Playero	6.90948	-71.0036	play1240	Guahiboan	ANT	jarihíto	j a r i h i t o
Playero	6.90948	-71.0036	play1240	Guahiboan	LEAF	nékuana	n e k u a n a
Playero	6.90948	-71.0036	play1240	Guahiboan	LEAF	pekúana	p e k u a n a
Playero	6.90948	-71.0036	play1240	Guahiboan	ROOT	petábukobénto	p e t a b u k o b e n t o
Playero	6.90948	-71.0036	play1240	Guahiboan	SALT	saléwa	s a l e w a
Playero	6.90948	-71.0036	play1240	Guahiboan	ONE	ompáwa	o m p a w a
Playero	6.90948	-71.0036	play1240	Guahiboan	I	xáni̵	x a n ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	THOU	xámi̵	x a m ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	BIG	warabéwa	w a r a b e w a
Playero	6.90948	-71.0036	play1240	Guahiboan	SMALL	pihitáwajo	p i h i t a w a j o
Playero	6.90948	-71.0036	play1240	Guahiboan	GOOD	wahi̵né	w a h ɨ n e
Playero	6.90948	-71.0036	play1240	Guahiboan	BLACK	petsebíawa	p e ts e b i a w a
Playero	6.90948	-71.0036	play1240	Guahiboan	THIS	pohówa	p o h o w a
Playero	6.90948	-71.0036	play1240	Guahiboan	WHO	dahaʧi̵n	d a h a tʃ ɨ n
Playero	6.90948	-71.0036	play1240	Guahiboan	WHAT	dáxatsáwa	d a x a ts a w a
Playero	6.90948	-71.0036	play1240	Guahiboan	NOT	bahára	b a h a r a
Playero	6.90948	-71.0036	play1240	Guahiboan	LONG	tsokónio apía	ts o k o n i o + a p i a
Playero	6.90948	-71.0036	play1240	Guahiboan	FLESH OR MEAT	pewíto	p e w i t o
Playero	6.90948	-71.0036	play1240	Guahiboan	EGG	petábto	p e t a b t o
Playero	6.90948	-71.0036	play1240	Guahiboan	HORN (ANATOMY)	pemátʔtéto	p e m a t ʔ t e t o
Playero	6.90948	-71.0036	play1240	Guahiboan	LIVER	pihápato	p i h a p a t o
Playero	6.90948	-71.0036	play1240	Guahiboan	DRINK	apáne	a p a n e
Playero	6.90948	-71.0036	play1240	Guahiboan	EAT	xáne	x a n e
Playero	6.90948	-71.0036	play1240	Guahiboan	BITE	síni	s i n i
Playero	6.90948	-71.0036	play1240	Guahiboan	SEE	táne	t a n e
Playero	6.90948	-71.0036	play1240	Guahiboan	HEAR	humetáne	h u m e t a n e
Playero	6.90948	-71.0036	play1240	Guahiboan	COME	táhi̵ weponárina	t a h ɨ + w e p o n a r i n a
Playero	6.90948	-71.0036	play1240	Guahiboan	GIVE	káta	k a t a
Playero	6.90948	-71.0036	play1240	Guahiboan	SAY	naʧipéba	n a tʃ i p e b a
Playero	6.90948	-71.0036	play1240	Guahiboan	RED	petsobíawa	p e ts o b i a w a
Playero	6.90948	-71.0036	play1240	Guahiboan	NEW	pehenáwa	p e h e n a w a
Playero	6.90948	-71.0036	play1240	Guahiboan	NAME	ɸiawi̵ní̵	ɸ i a w ɨ n ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	WING	pekóroɸéto	p e k o r o ɸ e t o
Playero	6.90948	-71.0036	play1240	Guahiboan	NAVEL	pekotsórobúmbo	p e k o ts o r o b u m b o
Playero	6.90948	-71.0036	play1240	Guahiboan	IN	ta	t a
Playero	6.90948	-71.0036	play1240	Guahiboan	WIDE	waretutú	w a r e t u t u
Playero	6.90948	-71.0036	play1240	Guahiboan	FAR	táhi̵	t a h ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	THICK	itají̵	i t a j ɨ
Playero	6.90948	-71.0036	play1240	Guahiboan	HEAVY	arégwe	a r e g w e
Playero	6.90948	-71.0036	play1240	Guahiboan	TIE	kí̵ba	k ɨ b a
Playero	6.90948	-71.0036	play1240	Guahiboan	FALL	itahópa	i t a h o p a
Playero	6.90948	-71.0036	play1240	Guahiboan	SUCK	tsutsúba	ts u ts u b a
Playero	6.90948	-71.0036	play1240	Guahiboan	BLOW (OF WIND)	uɸude	u ɸ u d e
Playero	6.90948	-71.0036	play1240	Guahiboan	ROPE	pemúto	p e m u t o
Cacaopera	13.74	-88.11	caca1247	Misumalpan	WATER	li	l i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	SAND	kui	k u i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BIRD	wasiri	w a s i r i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	DRINK	dipa	d i p a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	MOUTH	tawa	t a w a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	GOOD	kua	k u a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	HAIR	kili	k i l i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	FALL	winwa'jam	w i n w a j a m
Cacaopera	13.74	-88.11	caca1247	Misumalpan	ASH	wabu	w a b u
Cacaopera	13.74	-88.11	caca1247	Misumalpan	TAIL	kuna	k u n a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	EAT	duri	d u r i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	NECK	tsaw	t s a w
Cacaopera	13.74	-88.11	caca1247	Misumalpan	GIVE	a	a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	SAY	na	n a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	TOOTH	nini	n i n i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	THIS	irahi	i r a h i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	FIRE	lawali	l a w a l i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BIG	bajaka	b a j a k a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	LIVER	kawa	k a w a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	LEAF	taka	t a k a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BONE	naman	n a m a n
Cacaopera	13.74	-88.11	caca1247	Misumalpan	SMOKE (EXHAUST)	kiba	k i b a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	LONG	wisnika	w i s n i k a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	FAR	ataptika	a t a p t i k a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	TONGUE	tum	t u m
Cacaopera	13.74	-88.11	caca1247	Misumalpan	CRY	walwa	w a l w a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BITE	api	a p i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	NOSE	namn	n a m n
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BLACK	mulka	m u l k a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	NIGHT	iran	i r a n
Cacaopera	13.74	-88.11	caca1247	Misumalpan	NEW	misinan	m i s i n a n
Cacaopera	13.74	-88.11	caca1247	Misumalpan	HEAR	ara	a r a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	EYE	kunn	k u n
Cacaopera	13.74	-88.11	caca1247	Misumalpan	EAR	tupa	t u p a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	SMALL	tʃiki	tʃ i k i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	DOG	alu	a l u
Cacaopera	13.74	-88.11	caca1247	Misumalpan	HEAVY	wim	w i m
Cacaopera	13.74	-88.11	caca1247	Misumalpan	FISH	jal	j a l
Cacaopera	13.74	-88.11	caca1247	Misumalpan	WHAT	pi	p i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	LAUGH	isnawa	i s n a w a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	RED	lala	l a l a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	SALT	jabulu	j a b u l u
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BLOOD	aru	a r u
Cacaopera	13.74	-88.11	caca1247	Misumalpan	BREAST	sum	s u m
Cacaopera	13.74	-88.11	caca1247	Misumalpan	EARTH (SOIL)	duru	d u r u
Cacaopera	13.74	-88.11	caca1247	Misumalpan	THOU	mani	m a n i
Cacaopera	13.74	-88.11	caca1247	Misumalpan	ONE	bas	b a s
Cacaopera	13.74	-88.11	caca1247	Misumalpan	COME	ajra	a j r a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	SEE	la	l a
Cacaopera	13.74	-88.11	caca1247	Misumalpan	OLD	uskam	u s k a m
Cacaopera	13.74	-88.11	caca1247	Misumalpan	WIND	win	w i n
Cacaopera	13.74	-88.11	caca1247	Misumalpan	I	jami	j a m i
Mayangna	14.13	-84.34	maya1285	Misumalpan	WATER	was	w a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	SAND	kauhmak	k a u h m a k
Mayangna	14.13	-84.34	maya1285	Misumalpan	BIRD	uhbin	u h b i n
Mayangna	14.13	-84.34	maya1285	Misumalpan	DRINK	di	d i
Mayangna	14.13	-84.34	maya1285	Misumalpan	MOUTH	tapas	t a p a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	GOOD	jamni	j a m n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	HAIR	bas	b a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	FALL	buk	b u k
Mayangna	14.13	-84.34	maya1285	Misumalpan	ASH	wan	w a n
Mayangna	14.13	-84.34	maya1285	Misumalpan	TAIL	mamah	m a m a h
Mayangna	14.13	-84.34	maya1285	Misumalpan	EAT	kas	k a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	NECK	dimak	d i m a k
Mayangna	14.13	-84.34	maya1285	Misumalpan	GIVE	a:	aː
Mayangna	14.13	-84.34	maya1285	Misumalpan	SAY	at	a t
Mayangna	14.13	-84.34	maya1285	Misumalpan	TOOTH	ana	a n a
Mayangna	14.13	-84.34	maya1285	Misumalpan	THIS	a:dika	aː d i k a
Mayangna	14.13	-84.34	maya1285	Misumalpan	FIRE	kuh	k u h
Mayangna	14.13	-84.34	maya1285	Misumalpan	BIG	nuhni	n u h n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	LIVER	isiŋ	i s i ŋ
Mayangna	14.13	-84.34	maya1285	Misumalpan	LEAF	bas	b a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	BONE	wakal	w a k a l
Mayangna	14.13	-84.34	maya1285	Misumalpan	SMOKE (EXHAUST)	wajau	w a j a u
Mayangna	14.13	-84.34	maya1285	Misumalpan	LONG	najni	n a j n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	FAR	nai	n a i
Mayangna	14.13	-84.34	maya1285	Misumalpan	TONGUE	tu	t u
Mayangna	14.13	-84.34	maya1285	Misumalpan	CRY	ajdi	a j d i
Mayangna	14.13	-84.34	maya1285	Misumalpan	BITE	kas	k a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	NOSE	nam	n a m
Mayangna	14.13	-84.34	maya1285	Misumalpan	BLACK	sa:ni	s aː n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	NIGHT	pukta	p u k t a
Mayangna	14.13	-84.34	maya1285	Misumalpan	NEW	wisam	w i s a m
Mayangna	14.13	-84.34	maya1285	Misumalpan	HEAR	daka	d a k a
Mayangna	14.13	-84.34	maya1285	Misumalpan	EYE	makpa	m a k p a
Mayangna	14.13	-84.34	maya1285	Misumalpan	EAR	tapa	t a p a
Mayangna	14.13	-84.34	maya1285	Misumalpan	SMALL	bi-ni	b i + n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	DOG	sulu	s u l u
Mayangna	14.13	-84.34	maya1285	Misumalpan	HEAVY	tihni	t i h n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	FISH	was padini	w a s + p a d i n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	WHAT	di	d i
Mayangna	14.13	-84.34	maya1285	Misumalpan	LAUGH	aɾa	a ɾ a
Mayangna	14.13	-84.34	maya1285	Misumalpan	RED	pawni	p a w n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	SALT	kuma	k u m a
Mayangna	14.13	-84.34	maya1285	Misumalpan	BLOOD	a:	aː
Mayangna	14.13	-84.34	maya1285	Misumalpan	BREAST	ta	t a
Mayangna	14.13	-84.34	maya1285	Misumalpan	EARTH (SOIL)	saw	s a w
Mayangna	14.13	-84.34	maya1285	Misumalpan	THOU	man	m a n
Mayangna	14.13	-84.34	maya1285	Misumalpan	ONE	as	a s
Mayangna	14.13	-84.34	maya1285	Misumalpan	COME	ajwa	a j w a
Mayangna	14.13	-84.34	maya1285	Misumalpan	SEE	tal	t a l
Mayangna	14.13	-84.34	maya1285	Misumalpan	OLD	umani	u m a n i
Mayangna	14.13	-84.34	maya1285	Misumalpan	WIND	win	w i n
Mayangna	14.13	-84.34	maya1285	Misumalpan	I	jaŋ	j a ŋ
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	WATER	was	w a s
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	SAND	ka:uhmak	k aː u h m a k
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	BIRD	di: baka	d iː + b a k a
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	DRINK	di	d i
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	MOUTH	tapas	t a p a s
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	GOOD	jamka	j a m k a
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	HAIR	bas	b a s
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	FALL	wauhda	w a u h d a
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	ASH	kauh	k a u h
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	TAIL	umah	u m a h
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	EAT	kas	k a s
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	NECK	ma:mak	m aː m a k
Ulwa	12.93	-83.58	ulwa1239	Misumalpan	GIVE	a:	aː
